status,type,approved,lat,lng
ACTIVE,Passenger,,40.75899,-73.98444
ACTIVE,Passenger,,40.73733,-73.9914
ACTIVE,Passenger,,40.75899,-73.98444
ACTIVE,Passenger,,40.75899,-73.98444
ACTIVE,Passenger,19900726,40.70586,-74.00444
ACTIVE,Passenger,19900808,40.80665,-73.94171
ACTIVE,Passenger,19910723,40.76729,-73.96176
ACTIVE,Passenger,19910723,40.76729,-73.96176
ACTIVE,Passenger,19900821,40.77923,-73.98238
ACTIVE,Passenger,,40.78007,-73.95571
ACTIVE,Passenger,19880818,40.75998,-73.98551
ACTIVE,Passenger,19900818,40.75998,-73.98551
ACTIVE,Passenger,19990302,40.7376,-73.99097
ACTIVE,Passenger,19900530,40.79182,-73.9763
ACTIVE,Passenger,19900703,40.7201,-73.99489
ACTIVE,Passenger,19900618,40.75081,-73.98334
ACTIVE,Passenger,,40.75717,-73.97861
ACTIVE,Passenger,19901218,40.72832,-74.00472
ACTIVE,Passenger,19901128,40.82021,-73.95035
ACTIVE,Passenger,19900625,40.73697,-73.9924
ACTIVE,Passenger,19900625,40.73697,-73.9924
ACTIVE,Passenger,19901218,40.71963,-74.00732
ACTIVE,Passenger,,40.7373,-73.99132
ACTIVE,Passenger,19900323,40.77422,-73.98426
ACTIVE,Passenger,19950323,40.77422,-73.98426
ACTIVE,Passenger,19950323,40.77422,-73.98426
ACTIVE,Passenger,19950323,40.77422,-73.98426
ACTIVE,Passenger,,40.77422,-73.98426
ACTIVE,Passenger,19900829,40.70636,-74.00382
ACTIVE,Passenger,19900906,40.79919,-73.93834
ACTIVE,Passenger,19900626,40.7326,-73.98407
ACTIVE,Passenger,,40.75899,-73.98444
ACTIVE,Passenger,,40.73757,-73.99088
ACTIVE,Passenger,,40.75899,-73.98444
NO JURIST,Passenger,19900921,40.76561,-73.9671
ACTIVE,Passenger,19900731,40.81093,-73.9418
ACTIVE,Passenger,19900731,40.81093,-73.9418
ACTIVE,Passenger,,40.77481,-73.94992
ACTIVE,Passenger,19980130,40.75081,-73.98334
ACTIVE,Passenger,19980130,40.75081,-73.98334
ACTIVE,Passenger,19980130,40.75081,-73.98334
ACTIVE,Passenger,19900904,40.76088,-73.98391
ACTIVE,Passenger,,40.73726,-73.99124
ACTIVE,Passenger,19900829,40.71779,-73.99592
ACTIVE,Passenger,19900829,40.71779,-73.99592
ACTIVE,Passenger,19900829,40.71779,-73.99592
ACTIVE,Passenger,,40.73493,-73.99582
ACTIVE,Passenger,19901023,40.76484,-73.97964
ACTIVE,Passenger,,40.76849,-73.95415
ACTIVE,Passenger,19910304,40.75797,-73.97682
ACTIVE,Passenger,19910304,40.75797,-73.97682
ACTIVE,Passenger,19890304,40.75797,-73.97682
ACTIVE,Passenger,19910304,40.75797,-73.97682
ACTIVE,Passenger,19910304,40.75797,-73.97682
ACTIVE,Passenger,19910304,40.75797,-73.97682
ACTIVE,Passenger,19910304,40.75797,-73.97682
ACTIVE,Passenger,20100217,40.76325,-73.97318
ACTIVE,Passenger,19970109,40.76325,-73.97318
ACTIVE,Passenger,19970109,40.76325,-73.97318
ACTIVE,Passenger,19970109,40.76325,-73.97318
ACTIVE,Passenger,20050808,40.7372,-73.99087
ACTIVE,Passenger,19900801,40.7557,-73.97979
ACTIVE,Passenger,19910207,40.79832,-73.96806
ACTIVE,Passenger,19910514,40.77564,-73.96294
NO JURIST,Passenger,19900806,40.7568,-73.96861
NO JURIST,Passenger,19900806,40.7568,-73.96861
ACTIVE,Passenger,20100604,40.74196,-73.99197
ACTIVE,Passenger,19910612,40.74196,-73.99197
ACTIVE,Passenger,19910612,40.74196,-73.99197
ACTIVE,Passenger,19901107,40.76983,-73.95339
ACTIVE,Passenger,19901119,40.77923,-73.98238
ACTIVE,Passenger,,40.7372,-73.99087
ACTIVE,Passenger,19901119,40.77923,-73.98238
ACTIVE,Passenger,19901119,40.77923,-73.98238
ACTIVE,Passenger,20050513,40.77923,-73.98238
ACTIVE,Passenger,19901121,40.76159,-73.98978
ACTIVE,Passenger,,40.76729,-73.96176
ACTIVE,Passenger,19910207,40.74402,-73.97896
ACTIVE,Passenger,19910207,40.74402,-73.97896
ACTIVE,Passenger,19910207,40.74402,-73.97896
ACTIVE,Passenger,19900828,40.81276,-73.95408
ACTIVE,Passenger,19910612,40.74196,-73.99197
ACTIVE,Passenger,,40.74726,-73.97444
ACTIVE,Passenger,19910612,40.74196,-73.99197
ACTIVE,Passenger,19910327,40.76125,-73.97448
ACTIVE,Passenger,19910327,40.76125,-73.97448
ACTIVE,Passenger,19910327,40.76125,-73.97448
ACTIVE,Passenger,19910327,40.76125,-73.97448
ACTIVE,Passenger,19900912,40.76736,-73.96902
ACTIVE,Passenger,19900926,40.75081,-73.98334
ACTIVE,Passenger,19900926,40.75081,-73.98334
ACTIVE,Passenger,19900912,40.75081,-73.98334
ACTIVE,Passenger,19900926,40.75081,-73.98334
ACTIVE,Passenger,,40.80321,-73.96907
ACTIVE,Passenger,19901203,40.71942,-74.00562
ACTIVE,Passenger,19880913,40.75546,-73.97267
ACTIVE,Passenger,20091002,40.76388,-73.97942
ACTIVE,Passenger,19901025,40.71934,-73.99798
ACTIVE,Passenger,19910108,40.71846,-74.0045
ACTIVE,Passenger,19920923,40.77455,-73.98423
ACTIVE,Passenger,19920923,40.77455,-73.98423
ACTIVE,Passenger,19910419,40.76057,-73.97759
ACTIVE,Passenger,19910419,40.76057,-73.97759
ACTIVE,Passenger,19970923,40.86812,-73.9234
ACTIVE,Passenger,19910419,40.76057,-73.97759
ACTIVE,Passenger,19910419,40.76057,-73.97759
ACTIVE,Passenger,,40.76778,-73.96868
ACTIVE,Passenger,19910117,40.76361,-73.97243
ACTIVE,Passenger,,40.71436,-73.99766
ACTIVE,Passenger,19910110,40.77277,-73.96514
ACTIVE,Passenger,19910723,40.76729,-73.96176
ACTIVE,Passenger,19910723,40.76729,-73.96176
ACTIVE,Passenger,19910723,40.76729,-73.96176
ACTIVE,Passenger,19901218,40.71898,-73.98853
ACTIVE,Passenger,19910222,40.70781,-74.00246
ACTIVE,Passenger,19910603,40.78007,-73.95571
ACTIVE,Passenger,19910603,40.78007,-73.95571
ACTIVE,Passenger,19920227,40.78593,-73.95183
ACTIVE,Passenger,19901130,40.7557,-73.97979
ACTIVE,Passenger,19901130,40.7557,-73.97979
ACTIVE,Passenger,19900918,40.7557,-73.97979
ACTIVE,Passenger,19901220,40.7557,-73.97979
ACTIVE,Passenger,19901220,40.7557,-73.97979
ACTIVE,Passenger,19901220,40.7557,-73.97979
ACTIVE,Passenger,19910626,40.76526,-73.97868
ACTIVE,Passenger,19910626,40.76526,-73.97868
ACTIVE,Passenger,19910626,40.76526,-73.97868
ACTIVE,Passenger,,40.76729,-73.96176
ACTIVE,Passenger,19930318,40.73693,-73.98919
ACTIVE,Passenger,19910723,40.76729,-73.96176
ACTIVE,Passenger,19910104,40.81383,-73.96049
ACTIVE,Passenger,19911016,40.7584,-73.98329
ACTIVE,Passenger,19901113,40.80182,-73.9585
ACTIVE,Passenger,19901113,40.80557,-73.95541
ACTIVE,Passenger,20080528,40.75549,-73.9655
ACTIVE,Passenger,19911015,40.75149,-73.98311
ACTIVE,Passenger,19911015,40.75149,-73.98311
ACTIVE,Passenger,19930318,40.73693,-73.98919
ACTIVE,Passenger,19911015,40.75149,-73.98311
ACTIVE,Passenger,,40.7557,-73.97979
ACTIVE,Passenger,19911023,40.7292,-74.00778
ACTIVE,Passenger,19911023,40.7292,-74.00778
ACTIVE,Passenger,,40.7292,-74.00778
ACTIVE,Passenger,,40.7292,-74.00778
ACTIVE,Passenger,,40.7292,-74.00778
ACTIVE,Passenger,,40.7292,-74.00778
ACTIVE,Passenger,,40.7292,-74.00778
ACTIVE,Passenger,,40.7274,-73.99571
ACTIVE,Passenger,19930318,40.73693,-73.98919
ACTIVE,Passenger,,40.7274,-73.99571
ACTIVE,Passenger,,40.7274,-73.99571
ACTIVE,Passenger,,40.7274,-73.99571
ACTIVE,Passenger,19910402,40.74283,-73.98156
ACTIVE,Passenger,,40.77021,-73.95075
ACTIVE,Passenger,19901210,40.76501,-73.97992
ACTIVE,Passenger,20061204,40.73693,-73.98919
ACTIVE,Passenger,19901128,40.71877,-74.00769
ACTIVE,Passenger,19920422,40.74671,-73.97196
ACTIVE,Passenger,19920522,40.74671,-73.97196
ACTIVE,Passenger,19920522,40.74671,-73.97196
ACTIVE,Passenger,19920522,40.77227,-73.95331
ACTIVE,Passenger,19910118,40.77227,-73.95331
ACTIVE,Passenger,19900118,40.77227,-73.95331
ACTIVE,Passenger,19901210,40.77227,-73.95331
ACTIVE,Passenger,19911120,40.75049,-73.9934
ACTIVE,Passenger,20061010,40.73693,-73.98919
ACTIVE,Passenger,19911120,40.75049,-73.9934
ACTIVE,Passenger,19991013,40.75049,-73.9934
ACTIVE,Passenger,19901204,40.71716,-74.00852
ACTIVE,Passenger,19901204,40.77135,-73.98268
ACTIVE,Passenger,19901203,40.72351,-73.999
ACTIVE,Passenger,19910527,40.72133,-74.0097
ACTIVE,Passenger,,40.76717,-73.96381
ACTIVE,Passenger,19901218,40.71522,-73.99861
ACTIVE,Passenger,19910425,40.76482,-73.98519
ACTIVE,Passenger,,40.8537,-73.93804
ACTIVE,Passenger,19910425,40.7574,-73.97973
ACTIVE,Passenger,19910206,40.7292,-74.00778
ACTIVE,Passenger,19910221,40.74156,-73.99487
ACTIVE,Passenger,19910221,40.74156,-73.99487
ACTIVE,Passenger,19910325,40.7709,-73.9878
ACTIVE,Passenger,19900325,40.7709,-73.9878
ACTIVE,Passenger,19910319,40.76229,-73.9751
ACTIVE,Passenger,20061003,40.76229,-73.9751
ACTIVE,Passenger,19901005,40.76685,-73.95503
ACTIVE,Passenger,19910730,40.78472,-73.95674
ACTIVE,Passenger,19910730,40.78472,-73.95674
ACTIVE,Passenger,19920203,40.783,-73.9589
ACTIVE,Passenger,19920203,40.783,-73.9589
ACTIVE,Passenger,19910325,40.79878,-73.96106
ACTIVE,Passenger,19910304,40.80239,-73.95731
ACTIVE,Passenger,20090529,40.80239,-73.95731
ACTIVE,Passenger,19910722,40.71319,-73.9974
ACTIVE,Passenger,19910722,40.71319,-73.9974
ACTIVE,Passenger,,40.75899,-73.98444
ACTIVE,Passenger,19920701,40.72356,-74.00218
ACTIVE,Passenger,20010118,40.73595,-73.98811
ACTIVE,Passenger,19911219,40.71574,-74.00601
ACTIVE,Passenger,19911219,40.71574,-74.00601
ACTIVE,Passenger,19911219,40.71574,-74.00601
ACTIVE,Passenger,19911219,40.71574,-74.00601
ACTIVE,Passenger,19911219,40.71574,-74.00601
ACTIVE,Passenger,19910220,40.73554,-73.98922
ACTIVE,Passenger,19910220,40.73554,-73.98922
ACTIVE,Passenger,19910430,40.82657,-73.93961
ACTIVE,Passenger,19910430,40.82657,-73.93961
ACTIVE,Passenger,,40.73528,-73.98652
ACTIVE,Passenger,19910506,40.72655,-74.0087
ACTIVE,Passenger,19910228,40.73097,-73.98639
ACTIVE,Passenger,19911120,40.75049,-73.9934
ACTIVE,Passenger,19911120,40.75049,-73.9934
ACTIVE,Passenger,19911120,40.75049,-73.9934
ACTIVE,Passenger,19910213,40.75715,-73.98464
ACTIVE,Passenger,19910312,40.73858,-73.98368
ACTIVE,Passenger,19910312,40.73858,-73.98368
ACTIVE,Passenger,19910328,40.70792,-74.01724
ACTIVE,Passenger,19910328,40.70792,-74.01724
ACTIVE,Passenger,19910219,40.76125,-73.97448
ACTIVE,Passenger,19910220,40.75627,-73.97824
ACTIVE,Passenger,,40.82033,-73.94838
ACTIVE,Passenger,19890804,40.75429,-73.97937
ACTIVE,Passenger,19920429,40.76313,-73.97345
ACTIVE,Passenger,19910917,40.81463,-73.94099
ACTIVE,Passenger,19920708,40.76747,-73.95171
ACTIVE,Passenger,,40.78007,-73.95571
ACTIVE,Passenger,19990913,40.73493,-73.98454
ACTIVE,Passenger,19990726,40.75603,-73.98232
ACTIVE,Passenger,19910816,40.75646,-73.99829
ACTIVE,Passenger,,40.75049,-73.9934
ACTIVE,Passenger,,40.78007,-73.95571
ACTIVE,Passenger,,40.78007,-73.95571
ACTIVE,Passenger,19920903,40.77157,-73.96646
ACTIVE,Passenger,19911010,40.70762,-74.0166
ACTIVE,Passenger,19911010,40.70762,-74.0166
ACTIVE,Passenger,,40.73478,-73.98417
ACTIVE,Passenger,19911010,40.70762,-74.0166
WK IN PROG,Passenger,,40.73875,-73.97534
WK IN PROG,Passenger,,40.73875,-73.97534
WK IN PROG,Passenger,,40.73875,-73.97534
ACTIVE,Passenger,19910430,40.71816,-74.00106
ACTIVE,Passenger,,40.73557,-73.99433
ACTIVE,Passenger,,40.7709,-73.9878
ACTIVE,Passenger,,40.7709,-73.9878
ACTIVE,Passenger,,40.7709,-73.9878
ACTIVE,Passenger,,40.78913,-73.94197
NO JURIST,Passenger,19911004,40.77775,-73.96202
ACTIVE,Passenger,19910401,40.8061,-73.95005
ACTIVE,Passenger,19910813,40.72338,-74.00544
ACTIVE,Passenger,19910813,40.72338,-74.00544
ACTIVE,Passenger,19910813,40.72338,-74.00544
ACTIVE,Passenger,19910813,40.72338,-74.00544
ACTIVE,Passenger,19910813,40.72338,-74.00544
ACTIVE,Passenger,19910813,40.72338,-74.00544
ACTIVE,Passenger,19971210,40.7596,-73.97332
ACTIVE,Passenger,19971210,40.7596,-73.97332
ACTIVE,Passenger,19971210,40.7596,-73.97332
ACTIVE,Passenger,19920206,40.7596,-73.97332
ACTIVE,Passenger,19910329,40.74148,-74.00586
ACTIVE,Passenger,19961031,40.74151,-74.00599
ACTIVE,Passenger,,40.75727,-73.9651
ACTIVE,Passenger,19910419,40.71537,-74.00816
ACTIVE,Passenger,19910722,40.71319,-73.9974
ACTIVE,Passenger,,40.76437,-73.9568
ACTIVE,Passenger,,40.72,-74.00464
ACTIVE,Passenger,19910718,40.72325,-74.00365
ACTIVE,Passenger,,40.80317,-73.94153
ACTIVE,Passenger,,40.80317,-73.94153
ACTIVE,Passenger,20130125,40.80317,-73.94153
ACTIVE,Passenger,20121217,40.80317,-73.94153
ACTIVE,Passenger,20121212,40.80317,-73.94153
ACTIVE,Passenger,,40.80317,-73.94153
ACTIVE,Passenger,19940302,40.73162,-73.98881
ACTIVE,Passenger,20140723,40.72388,-74.01002
ACTIVE,Passenger,19921019,40.80866,-73.96152
ACTIVE,Passenger,19921019,40.80866,-73.96152
ACTIVE,Passenger,19921019,40.80866,-73.96152
ACTIVE,Passenger,19921019,40.80866,-73.96152
ACTIVE,Passenger,19910813,40.72338,-74.00544
ACTIVE,Passenger,19910813,40.72338,-74.00544
ACTIVE,Passenger,19920123,40.75724,-73.98286
ACTIVE,Passenger,19910620,40.73786,-73.99078
ACTIVE,Passenger,19920123,40.75724,-73.98286
ACTIVE,Passenger,19920123,40.75724,-73.98286
ACTIVE,Passenger,19920123,40.75724,-73.98286
ACTIVE,Passenger,19920123,40.75724,-73.98286
ACTIVE,Passenger,********,40.75724,-73.98286
ACTIVE,Passenger,19910621,40.71939,-74.00757
ACTIVE,Passenger,,40.78007,-73.95571
ACTIVE,Passenger,19910603,40.78007,-73.95571
ACTIVE,Passenger,19910603,40.78007,-73.95571
ACTIVE,Passenger,19920427,40.84548,-73.93981
ACTIVE,Passenger,19920129,40.73786,-73.99078
ACTIVE,Passenger,19920602,40.85994,-73.92757
ACTIVE,Passenger,19910529,40.70792,-74.01724
ACTIVE,Passenger,,40.73896,-73.99234
ACTIVE,Passenger,19910611,40.7281,-73.98593
ACTIVE,Passenger,19910625,40.74694,-74.00571
ACTIVE,Passenger,19910620,40.71893,-73.9922
ACTIVE,Passenger,19931122,40.74275,-73.98559
ACTIVE,Passenger,19911010,40.75879,-73.98422
ACTIVE,Passenger,19920824,40.71701,-74.00016
ACTIVE,Passenger,19920825,40.71701,-74.00016
ACTIVE,Passenger,,40.73791,-73.99094
ACTIVE,Passenger,,40.75098,-73.972
ACTIVE,Passenger,,40.75098,-73.972
ACTIVE,Passenger,,40.75098,-73.972
ACTIVE,Passenger,19910624,40.71892,-74.00952
NO JURIST,Passenger,19920512,40.75326,-73.97545
NO JURIST,Passenger,19920512,40.75326,-73.97545
NO JURIST,Passenger,,40.75326,-73.97545
ACTIVE,Passenger,19930405,40.76116,-73.96036
ACTIVE,Passenger,19910621,40.79635,-73.97314
ACTIVE,Passenger,19940627,40.71889,-74.00623
ACTIVE,Passenger,19990510,40.8067,-73.95048
ACTIVE,Passenger,19940106,40.80551,-73.95137
ACTIVE,Passenger,19911119,40.79891,-73.93893
ACTIVE,Passenger,19950615,40.75724,-73.98286
ACTIVE,Passenger,19950615,40.75724,-73.98286
ACTIVE,Passenger,,40.73798,-73.9911
ACTIVE,Passenger,19910709,40.78007,-73.95571
ACTIVE,Passenger,19901219,40.78007,-73.95571
ACTIVE,Passenger,19920902,40.76606,-73.95494
ACTIVE,Passenger,19910909,40.73439,-74.00519
ACTIVE,Passenger,19910909,40.77952,-73.95415
ACTIVE,Passenger,19911108,40.76286,-73.97301
ACTIVE,Passenger,,40.76286,-73.97301
ACTIVE,Passenger,19910725,40.71468,-74.01022
ACTIVE,Passenger,,40.73869,-73.9928
ACTIVE,Passenger,19911104,40.72547,-74.00726
ACTIVE,Passenger,19910813,40.72338,-74.00544
ACTIVE,Passenger,19911106,40.71271,-73.99553
ACTIVE,Passenger,19910722,40.80507,-73.93639
ACTIVE,Passenger,19910722,40.80507,-73.93639
ACTIVE,Passenger,19900423,40.77821,-73.94898
ACTIVE,Passenger,20050307,40.77041,-73.98669
ACTIVE,Passenger,19910807,40.71716,-74.00852
ACTIVE,Passenger,19920210,40.75724,-73.98286
ACTIVE,Passenger,,40.73869,-73.9928
ACTIVE,Passenger,19920210,40.75724,-73.98286
NO JURIST,Passenger,19991220,40.75724,-73.98286
ACTIVE,Passenger,19920210,40.75724,-73.98286
ACTIVE,Passenger,19920210,40.75724,-73.98286
ACTIVE,Passenger,19920210,40.75724,-73.98286
ACTIVE,Passenger,19920210,40.75724,-73.98286
ACTIVE,Passenger,19920210,40.75724,-73.98286
ACTIVE,Passenger,20090317,40.75724,-73.98286
ACTIVE,Passenger,19920210,40.75724,-73.98286
ACTIVE,Passenger,19920210,40.75724,-73.98286
ACTIVE,Passenger,,40.73869,-73.9928
ACTIVE,Passenger,20080304,40.75724,-73.98286
ACTIVE,Passenger,19920919,40.75603,-73.98232
ACTIVE,Passenger,19910822,40.80424,-73.96343
ACTIVE,Passenger,19910822,40.80424,-73.96343
ACTIVE,Passenger,,40.71801,-74.01384
ACTIVE,Passenger,20060912,40.71801,-74.01384
ACTIVE,Passenger,,40.71801,-74.01384
ACTIVE,Passenger,19920410,40.75732,-73.96715
ACTIVE,Passenger,19920117,40.75732,-73.96715
ACTIVE,Passenger,19920117,40.75732,-73.96715
ACTIVE,Passenger,19920326,40.75326,-73.97545
ACTIVE,Passenger,19920326,40.75326,-73.97545
ACTIVE,Passenger,,40.75326,-73.97545
ACTIVE,Passenger,19920326,40.75326,-73.97545
ACTIVE,Passenger,19920326,40.75326,-73.97545
ACTIVE,Passenger,19920316,40.75326,-73.97545
ACTIVE,Passenger,19920316,40.75326,-73.97545
ACTIVE,Passenger,,40.75326,-73.97545
ACTIVE,Passenger,,40.7388,-73.99306
ACTIVE,Passenger,,40.75326,-73.97545
ACTIVE,Passenger,19950113,40.75326,-73.97545
ACTIVE,Passenger,19920113,40.75326,-73.97545
ACTIVE,Passenger,19920113,40.75326,-73.97545
ACTIVE,Passenger,,40.75326,-73.97545
ACTIVE,Passenger,19920131,40.75326,-73.97545
ACTIVE,Passenger,,40.75326,-73.97545
ACTIVE,Passenger,19920131,40.75326,-73.97545
ACTIVE,Passenger,19920511,40.75326,-73.97545
ACTIVE,Passenger,19920511,40.75326,-73.97545
ACTIVE,Passenger,,40.7388,-73.99343
ACTIVE,Passenger,19920511,40.75326,-73.97545
ACTIVE,Passenger,19920511,40.75326,-73.97545
ACTIVE,Passenger,19911018,40.8019,-73.94412
ACTIVE,Passenger,19911018,40.8019,-73.94412
ACTIVE,Passenger,19910823,40.80232,-73.95112
ACTIVE,Passenger,19910826,40.70703,-74.01119
ACTIVE,Passenger,19911010,40.74046,-73.99336
ACTIVE,Passenger,19911010,40.74046,-73.99336
DISMANTLED,Passenger,20140108,40.76221,-73.98301
ACTIVE,Passenger,19990219,40.7388,-73.99343
ACTIVE,Passenger,,40.86091,-73.93005
ACTIVE,Passenger,,40.86091,-73.93005
ACTIVE,Passenger,,40.86091,-73.93005
ACTIVE,Passenger,19891017,40.79763,-73.94817
ACTIVE,Passenger,19891017,40.79763,-73.94817
ACTIVE,Passenger,19910917,40.79867,-73.96485
ACTIVE,Passenger,19911216,40.7531,-73.97149
ACTIVE,Passenger,19900902,40.82964,-73.94478
ACTIVE,Passenger,,40.76232,-73.97128
ACTIVE,Passenger,,40.7388,-73.99343
ACTIVE,Passenger,,40.76232,-73.97128
ACTIVE,Passenger,19930519,40.76232,-73.97128
ACTIVE,Passenger,19930519,40.76232,-73.97128
ACTIVE,Passenger,19930519,40.76232,-73.97128
ACTIVE,Passenger,,40.76232,-73.97128
ACTIVE,Passenger,19920413,40.78987,-73.95327
ACTIVE,Passenger,19920413,40.78987,-73.95327
ACTIVE,Passenger,19920413,40.78987,-73.95327
ACTIVE,Passenger,19920413,40.78987,-73.95327
ACTIVE,Passenger,,40.7243,-74.00991
ACTIVE,Passenger,19990219,40.7388,-73.99343
ACTIVE,Passenger,19911016,40.85707,-73.93206
ACTIVE,Passenger,19911021,40.79615,-73.93726
ACTIVE,Passenger,19910926,40.71494,-74.01014
ACTIVE,Passenger,19911010,40.75967,-73.98466
ACTIVE,Passenger,19920302,40.8057,-73.96148
ACTIVE,Passenger,19920423,40.8057,-73.96148
ACTIVE,Passenger,19920302,40.8057,-73.96148
ACTIVE,Passenger,19920302,40.8057,-73.96148
ACTIVE,Passenger,19911010,40.75967,-73.98466
ACTIVE,Passenger,19911010,40.75967,-73.98466
ACTIVE,Passenger,19751024,40.7388,-73.99343
ACTIVE,Passenger,19911121,40.75967,-73.98466
ACTIVE,Passenger,19911121,40.75967,-73.98466
ACTIVE,Passenger,19911211,40.78006,-73.94568
ACTIVE,Passenger,19911211,40.78006,-73.94568
ACTIVE,Passenger,19911211,40.79246,-73.93944
ACTIVE,Passenger,,40.77952,-73.95415
ACTIVE,Passenger,,40.75149,-73.98311
ACTIVE,Passenger,19920225,40.76477,-73.96356
ACTIVE,Passenger,20100212,40.71914,-74.00025
ACTIVE,Passenger,19920218,40.71914,-74.00025
ACTIVE,Passenger,19920213,40.71914,-74.00025
ACTIVE,Passenger,19920319,40.71914,-74.00025
ACTIVE,Passenger,19920512,40.72097,-74.00245
ACTIVE,Passenger,19911216,40.80607,-73.95659
ACTIVE,Passenger,19911223,40.71379,-74.00992
ACTIVE,Passenger,19920403,40.82222,-73.94314
ACTIVE,Passenger,19911106,40.77815,-73.954
ACTIVE,Passenger,,40.77952,-73.95415
ACTIVE,Passenger,19910718,40.76294,-73.97241
ACTIVE,Passenger,19911108,40.7583,-73.98119
ACTIVE,Passenger,19920603,40.75967,-73.98466
ACTIVE,Passenger,19920317,40.75149,-73.98311
ACTIVE,Passenger,19920317,40.75149,-73.98311
ACTIVE,Passenger,19920317,40.75149,-73.98311
ACTIVE,Passenger,,40.75149,-73.98311
ACTIVE,Passenger,19910217,40.75761,-73.9526
ACTIVE,Passenger,19921219,40.76382,-73.96866
ACTIVE,Passenger,,40.78472,-73.97857
NYCHA,Passenger,19920331,40.81974,-73.93994
ACTIVE,Passenger,19910913,40.75967,-73.98466
ACTIVE,Passenger,19910913,40.75967,-73.98466
ACTIVE,Passenger,19910913,40.75967,-73.98466
ACTIVE,Passenger,19911114,40.71717,-74.01016
ACTIVE,Passenger,19920122,40.83604,-73.94441
ACTIVE,Passenger,19920122,40.83604,-73.94441
ACTIVE,Passenger,19910718,40.72161,-73.97916
ACTIVE,Passenger,19920806,40.71121,-74.01022
ACTIVE,Passenger,19920806,40.71121,-74.01022
ACTIVE,Passenger,19920714,40.71121,-74.01022
ACTIVE,Passenger,20061222,40.71121,-74.01022
ACTIVE,Passenger,19920618,40.71121,-74.01022
ACTIVE,Passenger,19920618,40.71121,-74.01022
ACTIVE,Passenger,19920618,40.71121,-74.01022
ACTIVE,Passenger,19901207,40.7697,-73.98689
ACTIVE,Passenger,19901207,40.7697,-73.98689
ACTIVE,Passenger,19901207,40.7697,-73.98689
ACTIVE,Passenger,19901207,40.7697,-73.98689
ACTIVE,Passenger,19920706,40.76255,-73.95574
ACTIVE,Passenger,19920706,40.76255,-73.95574
ACTIVE,Passenger,19920706,40.76255,-73.95574
ACTIVE,Passenger,19920706,40.76255,-73.95574
ACTIVE,Passenger,19911226,40.72373,-74.00412
ACTIVE,Passenger,19920515,40.78558,-73.9502
ACTIVE,Passenger,19920515,40.78558,-73.9502
ACTIVE,Passenger,19920515,40.78558,-73.9502
ACTIVE,Passenger,19920515,40.78558,-73.9502
ACTIVE,Passenger,19920515,40.78558,-73.9502
ACTIVE,Passenger,19911218,40.80143,-73.95487
ACTIVE,Passenger,,40.73914,-73.99422
ACTIVE,Passenger,19920217,40.75761,-73.9526
ACTIVE,Passenger,19911206,40.7997,-73.95276
ACTIVE,Passenger,19920806,40.71121,-74.01022
ACTIVE,Passenger,19900806,40.71121,-74.01022
ACTIVE,Passenger,19920618,40.71121,-74.01022
ACTIVE,Passenger,,40.76239,-73.98148
ACTIVE,Passenger,19920221,40.77952,-73.95415
ACTIVE,Passenger,19920221,40.77952,-73.95415
ACTIVE,Passenger,20000915,40.76226,-73.9769
ACTIVE,Passenger,,40.73921,-73.99439
ACTIVE,Passenger,,40.75947,-73.99814
ACTIVE,Passenger,19970227,40.72256,-73.99979
DISMANTLED,Passenger,20030826,40.783,-73.9589
NO JURIST,Passenger,19900321,40.74915,-73.98926
ACTIVE,Passenger,19920501,40.81126,-73.94139
ACTIVE,Passenger,19920203,40.78006,-73.94568
ACTIVE,Passenger,,40.77363,-73.98104
ACTIVE,Passenger,,40.77363,-73.98104
ACTIVE,Passenger,,40.77363,-73.98104
ACTIVE,Passenger,19990525,40.73921,-73.99439
ACTIVE,Passenger,,40.77363,-73.98104
ACTIVE,Passenger,20100421,40.71801,-74.01384
ACTIVE,Passenger,19920226,40.72166,-73.97783
ACTIVE,Passenger,19920226,40.74156,-73.99487
ACTIVE,Passenger,19921016,40.82161,-73.94788
ACTIVE,Passenger,19921016,40.82161,-73.94788
ACTIVE,Passenger,19921016,40.82161,-73.94788
ACTIVE,Passenger,20000121,40.79123,-73.9653
ACTIVE,Passenger,20000121,40.79123,-73.9653
ACTIVE,Passenger,19920316,40.72272,-73.98177
ACTIVE,Passenger,,40.73921,-73.99439
ACTIVE,Passenger,19920723,40.77157,-73.96646
ACTIVE,Passenger,19890612,40.80993,-73.94577
ACTIVE,Passenger,19920127,40.76285,-73.98517
ACTIVE,Passenger,19920327,40.72829,-73.9894
ACTIVE,Passenger,19920327,40.72829,-73.9894
